season,season_start_year,month,geography,estimate_50_64_years,estimate_ge_65_years,estimate_6_months_4_years,estimate_5_12_years,estimate_13_17_years,estimate_18_49_years,ci_lower_50_64_years,ci_lower_ge_65_years,ci_lower_6_months_4_years,ci_lower_5_12_years,ci_lower_13_17_years,ci_lower_18_49_years,ci_upper_50_64_years,ci_upper_ge_65_years,ci_upper_6_months_4_years,ci_upper_5_12_years,ci_upper_13_17_years,ci_upper_18_49_years,sample_size_50_64_years,sample_size_ge_65_years,sample_size_6_months_4_years,sample_size_5_12_years,sample_size_13_17_years,sample_size_18_49_years
2016-17,2016,1,Region 10,8.7,30.7,10,23,16.8,8.7,5.8,23.6,3,15.9,13.5,4.1,11.5,37.8,17,30.1,20,13.4,3084,1107,4600,4317,2713,1078
2016-17,2016,1,Region 2,14.4,41.6,5.4,20.4,14,7,8.2,34.1,0.3,14.2,9,0,20.5,49.1,10.6,26.6,18.9,14.1,4789,4843,3806,371,3264,1654
2016-17,2016,1,Region 3,11.3,41.2,7.3,19.7,16.9,7.4,4.1,37.8,0.2,12.8,12.2,0.5,18.6,44.6,14.4,26.6,21.5,14.3,4662,1741,1432,2777,2755,260
2016-17,2016,1,Region 4,13.9,25.1,8.4,20.4,15.8,4.8,11.2,19.9,2.4,17.2,12.8,0,16.7,30.3,14.3,23.6,18.8,12,4696,811,5254,4081,3310,5414
2016-17,2016,1,Region 5,12.7,30.1,16.4,22.9,20.7,1,9,25.8,11.4,15.7,14.3,0,16.4,34.5,21.5,30,27.1,4.8,631,1562,3366,4884,1425,4032
2016-17,2016,1,Region 6,19.1,24.1,9.8,24.4,11.6,1,13.6,19,3.3,20.4,6.6,0,24.6,29.3,16.3,28.4,16.5,7.3,2034,1230,3064,5305,2755,4110
2016-17,2016,1,Region 7,16.1,31.2,14.8,22.9,17.4,3.7,11.3,25.5,8.9,18.1,12.9,0.8,20.9,37,20.7,27.7,21.9,6.5,4295,1628,1780,1985,1594,610
2016-17,2016,1,Region 8,10.6,28.8,7.9,21.1,11,1,3.7,22.3,0.4,18.5,6.5,0,17.4,35.4,15.3,23.8,15.5,5.3,3429,5208,1037,702,1285,3044
2016-17,2016,1,Region 9,11.1,31.6,8.1,20.4,17.5,3,6.3,27.6,5.1,16.7,11.5,0,15.9,35.6,11.2,24.1,23.6,6.7,4379,1536,2186,5000,825,4397
2016-17,2016,2,National,16.8,34.6,10.8,18.9,26.2,2.2,13.5,28.2,8.1,11.7,19.3,0,20.1,40.9,13.5,26,33,7.4,2453,4223,4521,2905,3877,2658
2016-17,2016,2,Region 1,22.9,35.9,1,27.2,23.1,10.7,18.8,32.3,0,22.8,17,4.7,27,39.5,5,31.7,29.2,16.7,879,449,1948,3651,2399,5277
2016-17,2016,2,Region 10,14.6,31.2,6.2,29,19.8,4.2,12,26,3,25.9,16.2,0,17.1,36.5,9.4,32,23.4,10.1,400,1371,3950,4279,672,2645
2016-17,2016,2,Region 2,21.1,34.8,8.8,22.5,19.8,5.8,18,32.1,1.6,15.8,12.7,1.4,24.3,37.5,16.1,29.2,26.9,10.2,4056,4052,255,3675,1658,3062
2016-17,2016,2,Region 3,26.8,43.5,12.7,26.2,22,9.3,22,39.2,6.2,22.3,19.1,1.9,31.6,47.7,19.2,30.2,24.9,16.7,2844,4457,1261,3445,1260,1046
2016-17,2016,2,Region 4,16,34.9,13.6,22.5,22,4.1,10.7,29.1,9,20,16.8,0,21.2,40.7,18.1,25,27.2,11.4,5026,4114,3345,1801,1243,2489
2016-17,2016,2,Region 5,23.8,34.2,11,28.9,18.3,1,16.8,27.4,4,22.1,14.3,0,30.8,40.9,18,35.8,22.4,4.9,4489,4784,1185,2843,1008,2107
2016-17,2016,2,Region 6,17,44.7,15.3,28.9,21.3,8.2,13.4,39.1,9,21.8,18.1,5.3,20.6,50.3,21.7,36,24.6,11.1,4879,2642,3668,1892,3357,1352
2016-17,2016,2,Region 7,24.2,31.3,13.6,27.2,23.1,1.6,17.5,26.2,10,19.9,19.1,0,30.9,36.5,17.1,34.4,27.1,9,5468,5394,662,5042,1470,755
2016-17,2016,2,Region 8,15.4,36.6,12.9,20.8,18.1,11.6,11,33,9.2,17.3,14.7,6.8,19.8,40.3,16.6,24.2,21.6,16.4,976,2635,1620,2968,2136,5405
2016-17,2016,2,Region 9,25.9,45.2,13.5,26.4,24.5,6.9,22.6,38.3,10.6,22.1,21.5,0.2,29.1,52,16.4,30.7,27.4,13.6,2365,3222,1155,857,1378,3285
2016-17,2016,3,National,26.8,40.8,16.4,23.8,22.7,8.1,22.5,37.2,11.7,17.1,16.2,3.2,31.1,44.5,21.2,30.5,29.2,12.9,3184,957,441,5433,3340,3774
2016-17,2016,3,Region 1,26.8,36.5,16.6,24.5,31,12.5,20.3,29.6,13.5,21.9,25.4,5.8,33.3,43.3,19.7,27,36.7,19.3,708,2691,4800,4848,1373,5191
2016-17,2016,3,Region 10,20.3,35.2,16.5,27.6,26.8,13.3,13.5,27.8,9.6,22.1,20.6,7.7,27.2,42.5,23.4,33.1,33,18.8,4939,2300,3220,558,4020,1111
2016-17,2016,3,Region 2,22.8,36.8,19.6,33.2,28.6,14.8,18.6,30.9,12.3,29.9,23.2,10.9,27.1,42.8,26.9,36.5,34.1,18.6,1461,3875,3683,2030,2150,4475
2016-17,2016,3,Region 3,19.5,43.6,24.2,32.4,22.8,12.8,15.1,38.3,19.1,28.9,17.2,6.9,23.8,48.9,29.4,35.9,28.4,18.7,2209,1101,3325,839,2818,4626
2016-17,2016,3,Region 4,30.7,43.1,16.8,33.6,20.7,6.1,26.8,39,11.5,26.3,14.6,1.8,34.6,47.2,22.1,40.9,26.8,10.5,1050,2139,3644,5129,693,4665
2016-17,2016,3,Region 5,18.6,38.4,23.8,28.5,26.3,13.8,13.7,34,17.6,23.5,19.2,9.4,23.6,42.9,30,33.5,33.4,18.1,1353,578,2111,4689,3578,1502
2016-17,2016,3,Region 6,22.4,45.3,16.7,20.8,19.4,8.9,18.3,38.4,13.8,17.9,14.6,3,26.4,52.2,19.5,23.7,24.1,14.9,1822,3904,3329,4665,3714,2174
2016-17,2016,3,Region 7,26.5,46.4,21.9,41.2,31.9,11.7,20.7,43.3,17.3,37.7,26,6.2,32.4,49.5,26.4,44.7,37.9,17.3,2175,2473,3460,2937,3199,2843
2016-17,2016,3,Region 8,19.6,37.1,17,26.5,24.6,7.6,15.1,31.4,14.3,21.5,17.2,1.1,24.2,42.8,19.7,31.5,32.1,14.2,4997,1025,2490,3986,3323,2229
2016-17,2016,3,Region 9,24.3,43.9,14.3,32.9,28.8,7.7,20,38.4,10.5,28,23.7,3.7,28.7,49.3,18.2,37.9,33.9,11.7,666,3530,4903,3294,2731,3778
2016-17,2016,4,National,23.6,44.5,23.2,30.8,25.1,14.3,18.6,38.6,17.6,25.3,20.8,9.9,28.7,50.5,28.8,36.3,29.5,18.8,4358,1436,2353,2852,3020,2597
2016-17,2016,4,Region 1,27.2,52.6,21.7,30.7,34.1,14.6,19.7,50.1,14.4,27.9,30.9,11.1,34.7,55.2,28.9,33.6,37.4,18,977,2835,1249,2338,1903,3496
2016-17,2016,4,Region 10,28.3,44,25.2,36.1,29,11.5,24.8,41.4,20.2,28.7,25.6,6.6,31.8,46.6,30.2,43.5,32.3,16.3,3545,5492,2424,5058,5098,1552
2016-17,2016,4,Region 2,25.7,40.5,20.5,31.2,31.7,25.5,21.8,33.9,17.7,28.4,25.2,19.8,29.6,47.2,23.4,34.1,38.1,31.1,2913,2753,2406,4918,2899,5434
2016-17,2016,4,Region 3,23,48.4,23.4,40.6,35,14.5,19.3,44.3,19.2,37.2,32.1,10.4,26.8,52.5,27.5,44,37.9,18.6,1288,1078,4132,4929,4578,1189
2016-17,2016,4,Region 4,30.7,44.8,21.4,35.1,22.6,12.1,25.4,39.3,15.4,32.1,18.8,7.5,36,50.4,27.5,38.1,26.5,16.7,1507,1538,4851,3200,2038,2731
2016-17,2016,4,Region 5,28.9,49.2,17.4,35.5,34.3,1.8,24.9,44.3,13.8,28,31.1,0,33,54.1,20.9,42.9,37.4,5.5,1746,634,260,2126,2439,4141
2016-17,2016,4,Region 6,26.3,46.2,18.9,35.7,32.8,15.6,20.1,43.6,11.8,31,27.9,12.7,32.5,48.7,26.1,40.5,37.8,18.4,1814,3812,2043,2082,2334,4320
2016-17,2016,4,Region 7,26.8,45,19.1,32.6,38.4,12.6,23.6,42.1,12.3,27.5,32.5,8.6,30.1,47.9,25.9,37.6,44.2,16.6,2420,450,2604,3713,3794,2375
2016-17,2016,4,Region 8,32.8,44.3,18.1,30,31.8,6.8,28.4,40.9,13.3,23.6,27.1,0,37.3,47.7,22.9,36.4,36.4,13.8,1662,4621,3585,3891,5059,2623
2016-17,2016,4,Region 9,27.1,43.9,15.5,32,35.5,5.4,24,37.7,8.7,24.5,31.9,0,30.2,50.2,22.2,39.4,39.1,12.6,3574,1537,2555,2176,1637,1456
2016-17,2016,5,National,22.4,47,27.9,38.2,40.5,16.6,18.1,43.2,22.9,33.8,34.5,11.8,26.6,50.9,33,42.6,46.5,21.5,4483,1527,556,3348,1761,1639
2016-17,2016,5,Region 1,34.3,51.4,30.4,33.7,37.7,21.5,30.1,47.4,23.9,28.7,31.3,17.7,38.5,55.3,37,38.7,44.1,25.4,4495,2354,3810,5354,1951,4482
2016-17,2016,5,Region 10,28.5,49.1,21.8,34.2,30,14.8,24.6,43.5,18.3,28.1,27.2,9.5,32.4,54.7,25.4,40.3,32.7,20.1,5408,2937,5493,4502,2670,5125
2016-17,2016,5,Region 2,30.3,51,29.9,35,34,17.6,26.6,46.6,26.6,29.6,29.1,12.9,33.9,55.4,33.3,40.4,38.9,22.3,4713,2410,1417,5127,1350,4420
2016-17,2016,5,Region 3,34.2,43.9,29.1,36.1,29.5,23.8,29.2,38.9,24.1,32,23.4,17.1,39.2,49,34.1,40.2,35.6,30.6,2671,2789,5040,964,4169,314
2016-17,2016,5,Region 4,31.5,47.6,21.5,42.8,35.5,22.1,24.5,44.3,16,38.6,30.5,16.7,38.5,50.9,27,47.1,40.5,27.4,1081,3547,1993,5164,1978,3269
2016-17,2016,5,Region 5,33.3,46.6,27.8,32,33.2,21.9,27.7,40.2,24.3,28.7,27.4,14.5,38.9,53,31.4,35.3,38.9,29.3,3011,259,3740,513,4623,2613
2016-17,2016,5,Region 6,26.7,48.2,23.6,42.2,32.9,21.2,20.4,44.8,18,37.3,30,16.5,33,51.6,29.3,47,35.8,25.9,1157,3787,4717,2760,2484,1147
2016-17,2016,5,Region 7,26.7,50.2,25.5,41.8,36.6,18.3,22.8,44.2,18.3,37,29.1,11.2,30.6,56.2,32.8,46.5,44,25.4,2726,345,5246,3490,1907,926
2016-17,2016,5,Region 8,31.6,38.4,19.7,37.4,31.9,18.5,25.2,34.5,13.5,31.3,28.2,12.5,38.1,42.3,25.8,43.5,35.6,24.5,3124,3916,1814,5370,1419,763
2016-17,2016,5,Region 9,31.7,48.4,29.8,41.1,35.8,16.6,28.6,41.3,23.2,35,32.1,12.8,34.7,55.6,36.4,47.2,39.5,20.4,5179,4713,2495,2619,2263,2911
2016-17,2016,6,National,36.1,54,30.8,40.8,46.5,18.3,29.5,50.4,24.2,38,41.4,12,42.8,57.6,37.4,43.7,51.6,24.6,3127,4725,4677,5401,1437,1617
2016-17,2016,6,Region 1,35.9,57.2,30.9,45.8,38.6,18.9,29.3,54.5,25.1,39.3,31.8,14.6,42.5,60,36.6,52.3,45.5,23.2,5491,1952,3035,1210,5206,4447
2016-17,2016,6,Region 10,39,53.9,28.1,43.8,40.6,24.3,33.3,48.4,24.4,40.7,36.8,18,44.6,59.4,31.8,47,44.4,30.5,1129,4654,2544,4581,672,4851
2016-17,2016,6,Region 2,35.7,47.9,34.8,47.2,37.3,13.8,32.3,41.2,30.8,42.4,33.2,10.3,39.1,54.6,38.7,51.9,41.4,17.2,4680,5331,2627,4913,3481,521
2016-17,2016,6,Region 3,34.6,52.4,35.4,42.7,45.6,21.2,28.4,45.9,29.5,37.7,40,16.4,40.8,58.9,41.2,47.6,51.2,25.9,5035,2213,3366,1553,3497,2239
2016-17,2016,6,Region 4,38.8,56.9,25.8,43.5,34.8,20.3,32.1,49.7,22.7,37.2,31.1,16.6,45.5,64,28.8,49.8,38.5,23.9,2536,1858,2639,1057,2379,1928
2016-17,2016,6,Region 5,41.7,55.7,31,48.2,43,19.3,36.4,52.3,27.9,44.9,38.5,14.9,47,59.1,34.1,51.5,47.6,23.8,1221,3578,1991,5140,1299,1358
2016-17,2016,6,Region 6,31.6,53.2,31.5,43,39.3,23.8,28.9,46.2,28.3,36.4,33,18.7,34.2,60.3,34.7,49.6,45.6,28.9,1733,526,1160,1848,4717,3052
2016-17,2016,6,Region 7,40.2,59.7,29.1,39.9,39.4,18.6,34.7,53.7,22.4,33.6,33.1,14.3,45.8,65.6,35.8,46.1,45.7,22.8,2641,5057,3630,1022,2706,3051
2016-17,2016,6,Region 8,33,56.1,30.2,45.2,33.8,23.5,28.3,51.2,23.3,41,31.1,19,37.6,61,37.2,49.3,36.5,27.9,949,3259,1520,2431,4662,3480
2016-17,2016,6,Region 9,37.7,47.1,29.5,43.4,41.9,27.2,30.7,44.3,23.8,39.6,34.8,20.2,44.8,49.9,35.3,47.2,49.1,34.3,5280,3007,4420,2193,3551,650
2016-17,2016,7,National,37.4,52.1,31.6,46.3,40,23.1,30.8,46.8,24.3,40.1,36.8,20.3,43.9,57.5,38.9,52.5,43.1,26,1939,992,1930,581,4758,651
2016-17,2016,7,Region 1,39.9,60.8,31,48.4,42,24.5,34.5,57.6,26.8,45.9,34.8,21,45.2,64,35.2,50.9,49.3,28,4227,1049,4269,4082,4041,5261
2016-17,2016,7,Region 10,34.4,54.4,31.5,47.8,43.3,30.4,27.6,47.1,25.9,40.4,38.4,25.3,41.2,61.6,37.1,55.2,48.1,35.5,3535,4374,4332,1218,2997,988
2016-17,2016,7,Region 2,33.1,59.7,32.8,49.2,31.2,27.7,28.6,52.5,28.2,45.6,28.2,22.1,37.6,66.8,37.4,52.9,34.2,33.2,2820,3072,2329,4240,1397,3371
2016-17,2016,7,Region 3,36.6,58,37.4,50.4,46.3,36.9,30,52.5,33.1,43.5,41,32.1,43.3,63.5,41.6,57.2,51.6,41.7,3218,1630,3977,5027,5099,5323
2016-17,2016,7,Region 4,40.9,65.2,29,48.7,40.8,22.4,37.4,62.4,26.4,41.4,34,18.6,44.4,68,31.5,56,47.5,26.1,509,672,1307,429,2370,1126
2016-17,2016,7,Region 5,40,60.1,36.5,40.7,49.2,31.4,35.8,56,31.5,36.7,42.1,26.1,44.3,64.2,41.6,44.7,56.4,36.7,2551,1203,1654,2107,1253,4977
2016-17,2016,7,Region 6,31.8,52.3,27,49.2,41.6,15.8,25.9,47,23.4,45.2,35.5,10.3,37.6,57.5,30.6,53.1,47.7,21.3,3015,1159,2435,1477,955,323
2016-17,2016,7,Region 7,42.1,49.3,36.6,48.8,40.4,21.5,39.2,43,29.9,44.7,34.7,15.4,45,55.6,43.3,53,46.1,27.6,1078,1792,4798,2353,946,5175
2016-17,2016,7,Region 8,42.8,49.8,33.5,46.6,45,36.6,36.6,46,30.1,41.8,42.3,29.8,49,53.6,36.9,51.4,47.7,43.3,1791,2412,4293,2958,5257,727
2016-17,2016,7,Region 9,36.2,57.4,35.1,48.3,48,30.9,29.6,54,28.1,45.2,42.6,28.3,42.8,60.7,42.1,51.5,53.3,33.4,1158,1400,648,1229,3912,1537
2016-17,2016,8,National,43,60.6,38.2,51.5,44.1,30.3,39.1,56.1,32.7,47.9,36.9,23.2,46.8,65.1,43.7,55.1,51.3,37.3,3144,4244,1814,1979,2110,4499
2016-17,2016,8,Region 1,35.1,60.1,35.3,52.3,42.4,31.6,30.8,53.3,30.3,45.3,37.7,28.6,39.5,66.9,40.4,59.2,47.1,34.6,2226,3971,2560,2382,1564,5056
2016-17,2016,8,Region 10,38.2,60.1,36.5,53.5,44.7,31.4,33,53.4,32.3,46.7,41.6,24.1,43.3,66.8,40.8,60.3,47.9,38.7,3308,4600,1432,2387,2602,884
2016-17,2016,8,Region 2,40.4,57.3,38.2,50.5,51.3,39,34.8,52.5,32.4,45.8,45.5,36,46.1,62.1,43.9,55.2,57.1,42,2173,1097,2633,3115,3861,2262
2016-17,2016,8,Region 3,40.4,68.3,43.7,46,53.3,29.4,37.9,62.8,37.5,42.3,46.7,22.5,42.9,73.8,49.9,49.8,59.8,36.3,3066,426,1200,2769,1864,313
2016-17,2016,8,Region 4,37.9,47.6,35.1,53.5,48.1,36.3,33.9,43.3,28.3,49.3,43.3,29.6,41.8,52,41.9,57.8,52.8,43,4505,3982,3066,4973,4056,252
2016-17,2016,8,Region 5,48.5,62.2,33.9,53.2,46.9,26.6,41.4,57.2,27.6,47.1,42.3,19.3,55.6,67.3,40.2,59.2,51.4,33.9,2245,3833,2704,2154,2953,581
2016-17,2016,8,Region 6,44.7,57.2,36.5,49.3,46.7,36.2,42.1,54.4,31.2,45.1,44.1,30.6,47.3,59.9,41.8,53.4,49.3,41.9,4061,5361,1862,5256,3086,2329
2016-17,2016,8,Region 7,45.6,66.3,43.3,54.6,57.3,29,39.3,60.5,36.4,49.9,50.7,23.7,51.9,72.1,50.1,59.2,63.9,34.4,874,2228,2511,3913,5010,4291
2016-17,2016,8,Region 8,46.2,63.9,33.2,47.3,45.7,28.6,40.8,58.9,26.5,44,41.5,25.1,51.6,69,39.9,50.6,49.8,32.1,3632,4768,2857,3652,368,2307
2016-17,2016,8,Region 9,48.9,59,43.9,45.5,50.4,30.6,44.4,52.3,37.1,41.8,45.7,27.3,53.4,65.7,50.6,49.3,55,33.9,1225,1747,1319,3338,3102,1359
2016-17,2016,9,National,46.4,61.8,35.5,49.3,52.4,23.9,40.4,59,28.6,45.2,47.9,19,52.3,64.6,42.3,53.5,56.9,28.8,1191,2209,3733,964,287,4990
2016-17,2016,9,Region 1,41.1,68.6,38.7,48.8,52.3,22.4,36.4,64,32.1,44.1,47.1,16.1,45.7,73.3,45.2,53.4,57.4,28.6,2171,4993,4507,539,590,5206
2016-17,2016,9,Region 10,48.2,70.2,40.2,52.2,43.1,33.5,41,67.5,35.7,49.3,37.6,28,55.5,72.9,44.7,55.2,48.6,39.1,768,2318,1991,3266,985,702
2016-17,2016,9,Region 2,36.2,62.6,34.8,48.3,42.1,32.1,28.9,58.1,30.2,44.1,36.7,27,43.5,67.2,39.4,52.4,47.5,37.2,5465,5322,4853,2749,3459,1718
2016-17,2016,9,Region 3,38.6,58.9,34.7,46.7,48,34.7,32.9,52.7,31.6,41,43.7,30.5,44.3,65.1,37.8,52.3,52.3,38.8,3419,1798,1311,3925,3183,3394
2016-17,2016,9,Region 4,49.7,59.5,42.9,56.9,46.2,31.1,45.2,55.2,35.5,52.8,43,24,54.3,63.7,50.3,60.9,49.4,38.2,4727,2948,1413,4987,1836,2500
2016-17,2016,9,Region 5,50.9,61.2,40.8,51.6,48,32.5,44.4,56.9,36.8,46.2,43.3,26.3,57.4,65.5,44.7,57,52.7,38.7,2806,5389,2919,302,2878,4770
2016-17,2016,9,Region 6,46.9,57.9,40.1,50.2,50.8,31.3,43.5,53.3,37.6,47,46.6,26.3,50.3,62.5,42.7,53.4,54.9,36.3,2261,2121,2037,4250,2528,1523
2016-17,2016,9,Region 7,49.6,53.1,40.7,48.1,42.7,30.2,46.2,49.8,34.6,43.4,35.4,24.9,53,56.5,46.9,52.9,50.1,35.6,4987,1685,613,1690,735,5455
2016-17,2016,9,Region 8,47.3,59.6,36.6,42.6,47.6,34.7,41.7,56.8,31.4,36,44.5,29.4,53,62.4,41.7,49.1,50.7,40.1,3296,4978,1037,2048,5477,1455
2016-17,2016,9,Region 9,44.9,64.4,34.2,54.7,48.5,34.4,42.3,60.2,29.6,48,41.5,27.3,47.6,68.5,38.9,61.5,55.6,41.5,3294,982,974,4787,928,492
2016-17,2016,10,National,43.8,58.6,38.8,50.4,48.4,31.4,38.8,55.4,34.5,45.6,41.2,27.1,48.7,61.8,43.1,55.3,55.6,35.8,5494,2492,1592,3115,945,3760
2016-17,2016,10,Region 1,43.2,55.4,39.3,47.6,45.3,35.8,35.9,49.5,33.6,41.1,41.8,31.8,50.5,61.3,44.9,54.1,48.8,39.8,3709,444,3189,2806,4893,3030
2016-17,2016,10,Region 10,36.4,64.9,41.2,51.1,44.2,31,30.3,59.8,35.5,43.6,37.3,28,42.4,70,46.8,58.6,51.2,34,2171,392,3994,3231,1846,5071
2016-17,2016,10,Region 2,37.5,57,41.3,56.4,43.7,29.1,31.7,53.8,36,50.4,37.2,23.5,43.3,60.2,46.7,62.4,50.2,34.7,1954,5088,5481,5060,1030,2507
2016-17,2016,10,Region 3,43.4,58.2,41.5,57.3,52.7,31.5,39.8,51.5,38,54.6,47.3,27.1,47,64.9,44.9,60.1,58.1,35.9,1638,947,2002,3464,3193,5220
2016-17,2016,10,Region 4,43.9,64.7,31.7,43.1,52.1,37.3,41.1,60.7,25.6,35.7,45.1,32.1,46.6,68.6,37.8,50.4,59,42.5,1273,1334,1251,4391,4263,5210
2016-17,2016,10,Region 5,46.3,58.1,41,47.3,46.7,30.4,42.6,52.7,33.8,42.9,43.4,23.9,50,63.5,48.2,51.7,50,36.8,4963,4833,4373,3681,4018,3965
2016-17,2016,10,Region 6,39.3,64.4,42.7,51.8,50.3,28.6,35.5,58.8,38.7,46.6,43.1,23.6,43.1,69.9,46.6,57,57.5,33.6,3282,1614,3413,2300,5302,3327
2016-17,2016,10,Region 7,47.6,63.6,36.7,51.9,39.6,36.3,41.6,58.3,33,48,32.9,30.6,53.6,68.9,40.5,55.9,46.4,42,2793,4794,2215,1418,2004,3787
2016-17,2016,10,Region 8,41.9,61.5,39.2,52.8,46.5,36.9,39,55.1,33.6,48.9,43.4,31.9,44.7,68,44.8,56.6,49.5,41.9,4705,2444,3922,3164,1545,5366
2016-17,2016,10,Region 9,42.8,65.5,48.1,45.9,43.6,32.6,36.3,60.2,41.1,39.3,40.9,25.1,49.3,70.9,55.1,52.6,46.2,40.1,2294,2729,2839,4103,3425,1118
2016-17,2016,11,National,50.1,63.6,35,50.3,54.9,38.6,44.8,58.2,31.1,43.4,51.5,35.2,55.5,69,38.9,57.2,58.3,42,3953,4128,3859,2787,3684,3891
2016-17,2016,11,Region 1,36.4,56.5,48.6,60.5,52.1,31.5,31,49.4,45.3,54.9,48.6,28.6,41.8,63.5,51.8,66.1,55.7,34.5,2374,2977,4018,443,1952,3111
2016-17,2016,11,Region 10,37.7,56.6,29.7,52.5,50.3,28.5,32,53.7,27.2,46.4,45.8,24,43.4,59.6,32.3,58.7,54.8,33.1,309,542,3434,3786,1373,1401
2016-17,2016,11,Region 2,47.5,58.8,44.2,48.9,44.8,23.9,40,53.1,37.3,45.8,40.7,19.2,55,64.6,51.1,52,49,28.5,4144,5019,1820,3863,5032,2933
2016-17,2016,11,Region 3,42.9,61.5,43.2,49.6,47.4,35,37.2,58.4,36.6,42.4,41,30.4,48.6,64.6,49.9,56.9,53.8,39.6,5330,3852,1618,2889,1234,5256
2016-17,2016,11,Region 4,43.7,55.3,32.5,47.6,48.6,28.5,36.8,47.9,29.2,43.2,41.7,25.1,50.7,62.7,35.9,52,55.5,31.9,3306,1157,4037,3578,5375,5461
2016-17,2016,11,Region 5,48,72.3,36.2,44.4,45.2,33.7,43.8,65.9,33.2,37.6,38.8,30.3,52.2,78.7,39.2,51.3,51.7,37,973,1474,3785,4153,796,3488
2016-17,2016,11,Region 6,44.7,60.5,30,47.2,49.1,35.5,40.7,55.5,26,42.1,45.3,29,48.7,65.5,33.9,52.2,53,42,4081,2234,3861,3537,3435,3642
2016-17,2016,11,Region 7,42.9,57.1,37.4,52.3,44.1,31.8,35.6,50.2,30.2,48.7,38.5,27.1,50.1,64,44.7,56,49.6,36.4,4945,2278,2864,5198,2303,4212
2016-17,2016,11,Region 8,46.3,60.6,33.9,52.8,43.1,27.5,41.2,55.8,26.9,48,39.8,20.6,51.5,65.3,40.8,57.7,46.3,34.4,3745,5203,2384,4725,2369,1865
2016-17,2016,11,Region 9,43.7,66.5,41.9,52.9,44.9,38,37.7,61.2,37,47.9,38.9,31.2,49.8,71.7,46.9,58,51,44.8,5219,2648,5406,2044,2240,2992
2016-17,2016,12,National,43.1,59.3,43.1,53.7,49.1,28.5,36.9,51.8,37.1,49.9,43.5,22,49.4,66.8,49,57.6,54.7,35,2519,1230,1743,4684,2556,4284
2016-17,2016,12,Region 1,46,62.9,39,53.6,45.1,28,40.9,59.2,33.6,46.4,42.1,20.5,51.1,66.7,44.5,60.7,48.2,35.4,1135,4201,4375,4933,2508,3952
2016-17,2016,12,Region 10,48,56.8,36.9,51.3,34.6,23.2,42.1,52.7,30.4,48.4,31.5,18,53.9,61,43.4,54.1,37.7,28.3,1810,4648,4058,984,2143,4990
2016-17,2016,12,Region 2,38.3,66.2,37.5,48.2,42,22.2,34.2,58.8,31.1,42.3,35,18.7,42.5,73.5,43.8,54.2,49,25.6,1521,5344,399,4537,4081,4756
2016-17,2016,12,Region 3,41,61.1,45.6,53,48.1,30.2,34,53.8,40,45.9,41.5,26.9,48,68.4,51.2,60.1,54.8,33.6,3262,4687,4001,4632,3432,3574
2016-17,2016,12,Region 4,43,59,42.9,49.4,45.9,31,38.2,52.4,39.1,46,39.9,25.8,47.9,65.6,46.7,52.7,52,36.2,4397,2943,549,1916,2448,2360
2016-17,2016,12,Region 5,41.4,63.8,37.7,56.3,43.4,28.8,38.6,58.6,32.9,49.3,40.1,25.1,44.3,69,42.5,63.4,46.6,32.6,2599,3994,1808,4130,5039,1301
2016-17,2016,12,Region 6,37.4,55.8,36.7,54.8,44.6,34.4,32.2,53,29.9,47.4,39.8,30.2,42.7,58.6,43.4,62.3,49.5,38.5,5245,509,3485,4153,3003,5086
2016-17,2016,12,Region 7,47.5,64.5,39.5,48.4,49.5,41,42.4,58.4,33.4,44.2,46.5,34.6,52.6,70.6,45.6,52.7,52.5,47.4,4482,3309,1875,4470,2513,3914
2016-17,2016,12,Region 8,45.9,57.4,37.7,56.5,43.8,28,42.8,50.8,31,50.9,40.3,23.4,49,64.1,44.3,62.1,47.3,32.5,594,2906,4747,2136,5265,2514
2016-17,2016,12,Region 9,51.4,60.7,39.1,58,45.2,32.2,45.2,58,35.3,54.8,42.5,27.4,57.6,63.4,42.8,61.1,47.9,37,1981,2318,1483,2930,1634,3185
2017-18,2017,1,National,12.5,37.9,9,18.4,12.6,5.2,6.5,32,5.9,12.4,6,0,18.5,43.8,12.1,24.5,19.3,12.6,1258,4246,2259,952,5099,4215
2017-18,2017,1,Region 1,17.3,25.4,4.2,26.5,18.1,1,10.1,20.3,0.2,22.9,14.2,0,24.6,30.5,8.2,30,22,6.9,4846,2685,3590,3259,4093,2771
2017-18,2017,1,Region 10,22.5,26.3,11.3,19.9,12.5,1,18.5,20,8.5,14.6,6.1,0,26.5,32.7,14,25.3,18.8,4.6,591,2321,5422,620,526,3928
2017-18,2017,1,Region 2,8,34.5,8.4,24.6,15.7,3.8,3.3,30.3,4.8,17.1,13.2,1.1,12.7,38.7,11.9,32.1,18.3,6.6,832,3505,3638,2335,1890,904
2017-18,2017,1,Region 3,16.6,38.2,11.8,28.7,16,4.1,13,35.3,9.2,24.7,13.5,0,20.2,41.1,14.4,32.7,18.6,10.8,2970,1075,3427,4309,2609,3786
2017-18,2017,1,Region 4,19,31.4,4.7,17.7,28.4,2.7,14.6,28.5,0,11.8,25.4,0,23.3,34.4,11.1,23.6,31.5,7.9,359,3081,3447,2889,4753,1662
2017-18,2017,1,Region 5,13.4,26.4,9.4,16,10,1,9.2,23.5,2.9,8.5,4.8,0,17.6,29.2,15.9,23.4,15.1,6,891,5066,2797,2902,4999,1299
