year,state,state_name,county_name,county_fips,tract_fips,location_id,measure_id,measure_key,measure,estimate,ci_lower,ci_upper,total_population,total_adult_population,longitude,latitude
2023,DC,District of Columbia,Metro County 16,11015,11015000373,11015000373,BPHIGH,high_blood_pressure,High blood pressure,21.7,19.1,24.3,5175,3624,-77.82669290388003,37.503365450166164
2023,DC,District of Columbia,Metro County 16,11015,11015000373,11015000373,ACCESS2,lack_health_insurance,Lack of health insurance,5,1.7,8.2,5175,3624,-77.82669290388003,37.503365450166164
2023,DC,District of Columbia,Metro County 16,11015,11015000373,11015000373,OBESITY,obesity,Obesity,24.3,22.2,26.5,5175,3624,-77.82669290388003,37.503365450166164
2023,DC,District of Columbia,Metro County 16,11015,11015000373,11015000373,LPA,physical_inactivity,Physical inactivity,11.8,8.7,14.9,5175,3624,-77.82669290388003,37.503365450166164
2023,DC,District of Columbia,Metro County 16,11058,11058000238,11058000238,CSMOKING,current_smoking,Current smoking,11.8,6,17.5,3951,3148,-78.49918538630008,38.867754058167336
2023,DC,District of Columbia,Metro County 16,11058,11058000238,11058000238,DIABETES,diabetes,Diabetes,8.8,5.8,11.7,3951,3148,-78.49918538630008,38.867754058167336
2023,DC,District of Columbia,Metro County 16,11058,11058000238,11058000238,MHLTH,frequent_mental_distress,Frequent mental distress,15.9,10.2,21.6,3951,3148,-78.49918538630008,38.867754058167336
2023,DC,District of Columbia,Metro County 16,11058,11058000238,11058000238,BPHIGH,high_blood_pressure,High blood pressure,25.2,18.8,31.7,3951,3148,-78.49918538630008,38.867754058167336
2023,DC,District of Columbia,Metro County 16,11058,11058000238,11058000238,ACCESS2,lack_health_insurance,Lack of health insurance,8.7,3.6,13.8,3951,3148,-78.49918538630008,38.867754058167336
2023,DC,District of Columbia,Metro County 16,11058,11058000238,11058000238,OBESITY,obesity,Obesity,23.3,21.3,25.4,3951,3148,-78.49918538630008,38.867754058167336
2023,DC,District of Columbia,Metro County 16,11058,11058000238,11058000238,LPA,physical_inactivity,Physical inactivity,23.2,17.9,28.4,3951,3148,-78.49918538630008,38.867754058167336
2023,DC,District of Columbia,Metro County 16,11082,11082000309,11082000309,CSMOKING,current_smoking,Current smoking,13.3,10.8,15.8,3632,2641,-78.36600409005769,39.27924854774028
2023,DC,District of Columbia,Metro County 16,11082,11082000309,11082000309,DIABETES,diabetes,Diabetes,14.6,11.7,17.5,3632,2641,-78.36600409005769,39.27924854774028
2023,DC,District of Columbia,Metro County 16,11082,11082000309,11082000309,MHLTH,frequent_mental_distress,Frequent mental distress,16.1,12.8,19.4,3632,2641,-78.36600409005769,39.27924854774028
2023,DC,District of Columbia,Metro County 16,11082,11082000309,11082000309,BPHIGH,high_blood_pressure,High blood pressure,25.1,20.8,29.4,3632,2641,-78.36600409005769,39.27924854774028
2023,DC,District of Columbia,Metro County 16,11082,11082000309,11082000309,ACCESS2,lack_health_insurance,Lack of health insurance,12,7.1,16.9,3632,2641,-78.36600409005769,39.27924854774028
2023,DC,District of Columbia,Metro County 16,11082,11082000309,11082000309,OBESITY,obesity,Obesity,32,25.9,38.2,3632,2641,-78.36600409005769,39.27924854774028
2023,DC,District of Columbia,Metro County 16,11082,11082000309,11082000309,LPA,physical_inactivity,Physical inactivity,31.6,27.9,35.2,3632,2641,-78.36600409005769,39.27924854774028
2023,DC,District of Columbia,Metro County 16,11165,11165000601,11165000601,CSMOKING,current_smoking,Current smoking,6.1,1.8,10.3,1855,1423,-77.73908892110921,39.13482082635164
2023,DC,District of Columbia,Metro County 16,11165,11165000601,11165000601,DIABETES,diabetes,Diabetes,5.8,1.9,9.7,1855,1423,-77.73908892110921,39.13482082635164
2023,DC,District of Columbia,Metro County 16,11165,11165000601,11165000601,MHLTH,frequent_mental_distress,Frequent mental distress,5.9,0.4,11.5,1855,1423,-77.73908892110921,39.13482082635164
2023,DC,District of Columbia,Metro County 16,11165,11165000601,11165000601,BPHIGH,high_blood_pressure,High blood pressure,26.1,21.4,30.9,1855,1423,-77.73908892110921,39.13482082635164
2023,DC,District of Columbia,Metro County 16,11165,11165000601,11165000601,ACCESS2,lack_health_insurance,Lack of health insurance,6.3,0,12.9,1855,1423,-77.73908892110921,39.13482082635164
2023,DC,District of Columbia,Metro County 16,11165,11165000601,11165000601,OBESITY,obesity,Obesity,31.5,25.3,37.6,1855,1423,-77.73908892110921,39.13482082635164
2023,DC,District of Columbia,Metro County 16,11165,11165000601,11165000601,LPA,physical_inactivity,Physical inactivity,22.7,18.9,26.6,1855,1423,-77.73908892110921,39.13482082635164
2023,DC,District of Columbia,Metro County 16,11174,11174000188,11174000188,CSMOKING,current_smoking,Current smoking,22.2,17.8,26.7,4903,3396,-78.29905708804726,39.332671410031615
2023,DC,District of Columbia,Metro County 16,11174,11174000188,11174000188,DIABETES,diabetes,Diabetes,24.8,20.1,29.4,4903,3396,-78.29905708804726,39.332671410031615
2023,DC,District of Columbia,Metro County 16,11174,11174000188,11174000188,MHLTH,frequent_mental_distress,Frequent mental distress,19.7,17.3,22.2,4903,3396,-78.29905708804726,39.332671410031615
2023,DC,District of Columbia,Metro County 16,11174,11174000188,11174000188,BPHIGH,high_blood_pressure,High blood pressure,39.8,35.3,44.3,4903,3396,-78.29905708804726,39.332671410031615
2023,DC,District of Columbia,Metro County 16,11174,11174000188,11174000188,ACCESS2,lack_health_insurance,Lack of health insurance,10.9,8.7,13,4903,3396,-78.29905708804726,39.332671410031615
2023,DC,District of Columbia,Metro County 16,11174,11174000188,11174000188,OBESITY,obesity,Obesity,39.8,36.1,43.6,4903,3396,-78.29905708804726,39.332671410031615
2023,DC,District of Columbia,Metro County 16,11174,11174000188,11174000188,LPA,physical_inactivity,Physical inactivity,28.5,26.2,30.9,4903,3396,-78.29905708804726,39.332671410031615
2023,DC,District of Columbia,Metro County 16,11196,11196000521,11196000521,CSMOKING,current_smoking,Current smoking,16.2,10.1,22.3,5137,3653,-77.54675221582875,38.97778820171952
2023,DC,District of Columbia,Metro County 16,11196,11196000521,11196000521,DIABETES,diabetes,Diabetes,8.3,6.2,10.4,5137,3653,-77.54675221582875,38.97778820171952
2023,DC,District of Columbia,Metro County 16,11196,11196000521,11196000521,MHLTH,frequent_mental_distress,Frequent mental distress,16.4,11.3,21.5,5137,3653,-77.54675221582875,38.97778820171952
2023,DC,District of Columbia,Metro County 16,11196,11196000521,11196000521,BPHIGH,high_blood_pressure,High blood pressure,35.7,29.4,42,5137,3653,-77.54675221582875,38.97778820171952
2023,DC,District of Columbia,Metro County 16,11196,11196000521,11196000521,ACCESS2,lack_health_insurance,Lack of health insurance,10.1,8,12.2,5137,3653,-77.54675221582875,38.97778820171952
2023,DC,District of Columbia,Metro County 16,11196,11196000521,11196000521,OBESITY,obesity,Obesity,38.4,34.8,42,5137,3653,-77.54675221582875,38.97778820171952
2023,DC,District of Columbia,Metro County 16,11196,11196000521,11196000521,LPA,physical_inactivity,Physical inactivity,23,20.7,25.3,5137,3653,-77.54675221582875,38.97778820171952
2023,DC,District of Columbia,Metro County 17,11117,11117000589,11117000589,CSMOKING,current_smoking,Current smoking,12,7.6,16.3,7380,6119,-77.24852975248359,37.81335565336049
2023,DC,District of Columbia,Metro County 17,11117,11117000589,11117000589,DIABETES,diabetes,Diabetes,1,0,6.9,7380,6119,-77.24852975248359,37.81335565336049
2023,DC,District of Columbia,Metro County 17,11117,11117000589,11117000589,MHLTH,frequent_mental_distress,Frequent mental distress,10,6.8,13.1,7380,6119,-77.24852975248359,37.81335565336049
2023,DC,District of Columbia,Metro County 17,11117,11117000589,11117000589,BPHIGH,high_blood_pressure,High blood pressure,27.7,20.8,34.7,7380,6119,-77.24852975248359,37.81335565336049
2023,DC,District of Columbia,Metro County 17,11117,11117000589,11117000589,ACCESS2,lack_health_insurance,Lack of health insurance,1.6,0,3.8,7380,6119,-77.24852975248359,37.81335565336049
2023,DC,District of Columbia,Metro County 17,11117,11117000589,11117000589,OBESITY,obesity,Obesity,25.2,21,29.3,7380,6119,-77.24852975248359,37.81335565336049
2023,DC,District of Columbia,Metro County 17,11117,11117000589,11117000589,LPA,physical_inactivity,Physical inactivity,18.3,11.9,24.7,7380,6119,-77.24852975248359,37.81335565336049
2023,DC,District of Columbia,Metro County 17,11128,11128000078,11128000078,CSMOKING,current_smoking,Current smoking,6.7,1.5,11.9,6034,4738,-77.16845048372635,37.857326610572635
2023,DC,District of Columbia,Metro County 17,11128,11128000078,11128000078,DIABETES,diabetes,Diabetes,3.6,0,8.3,6034,4738,-77.16845048372635,37.857326610572635
2023,DC,District of Columbia,Metro County 17,11128,11128000078,11128000078,MHLTH,frequent_mental_distress,Frequent mental distress,13.4,9,17.7,6034,4738,-77.16845048372635,37.857326610572635
2023,DC,District of Columbia,Metro County 17,11128,11128000078,11128000078,BPHIGH,high_blood_pressure,High blood pressure,26.6,22.9,30.4,6034,4738,-77.16845048372635,37.857326610572635
2023,DC,District of Columbia,Metro County 17,11128,11128000078,11128000078,ACCESS2,lack_health_insurance,Lack of health insurance,11,4.8,17.2,6034,4738,-77.16845048372635,37.857326610572635
2023,DC,District of Columbia,Metro County 17,11128,11128000078,11128000078,OBESITY,obesity,Obesity,27.7,23.5,32,6034,4738,-77.16845048372635,37.857326610572635
2023,DC,District of Columbia,Metro County 17,11128,11128000078,11128000078,LPA,physical_inactivity,Physical inactivity,19.6,13,26.2,6034,4738,-77.16845048372635,37.857326610572635
2023,DC,District of Columbia,Metro County 17,11144,11144000067,11144000067,CSMOKING,current_smoking,Current smoking,29.9,26.2,33.5,4595,3342,-76.87634720364586,37.95150321982801
2023,DC,District of Columbia,Metro County 17,11144,11144000067,11144000067,DIABETES,diabetes,Diabetes,17.2,12.3,22.1,4595,3342,-76.87634720364586,37.95150321982801
2023,DC,District of Columbia,Metro County 17,11144,11144000067,11144000067,MHLTH,frequent_mental_distress,Frequent mental distress,19.4,15.6,23.2,4595,3342,-76.87634720364586,37.95150321982801
2023,DC,District of Columbia,Metro County 17,11144,11144000067,11144000067,BPHIGH,high_blood_pressure,High blood pressure,37.9,33,42.9,4595,3342,-76.87634720364586,37.95150321982801
2023,DC,District of Columbia,Metro County 17,11144,11144000067,11144000067,ACCESS2,lack_health_insurance,Lack of health insurance,18,14.5,21.6,4595,3342,-76.87634720364586,37.95150321982801
2023,DC,District of Columbia,Metro County 17,11144,11144000067,11144000067,OBESITY,obesity,Obesity,39.5,36,43,4595,3342,-76.87634720364586,37.95150321982801
2023,DC,District of Columbia,Metro County 17,11144,11144000067,11144000067,LPA,physical_inactivity,Physical inactivity,34,31.7,36.3,4595,3342,-76.87634720364586,37.95150321982801
2023,DC,District of Columbia,Metro County 17,11186,11186000047,11186000047,CSMOKING,current_smoking,Current smoking,14.5,10.2,18.8,2551,1905,-78.0109588661231,37.160129617154595
2023,DC,District of Columbia,Metro County 17,11186,11186000047,11186000047,DIABETES,diabetes,Diabetes,6,0.5,11.4,2551,1905,-78.0109588661231,37.160129617154595
2023,DC,District of Columbia,Metro County 17,11186,11186000047,11186000047,MHLTH,frequent_mental_distress,Frequent mental distress,12,8,15.9,2551,1905,-78.0109588661231,37.160129617154595
2023,DC,District of Columbia,Metro County 17,11186,11186000047,11186000047,BPHIGH,high_blood_pressure,High blood pressure,23.6,20.8,26.3,2551,1905,-78.0109588661231,37.160129617154595
2023,DC,District of Columbia,Metro County 17,11186,11186000047,11186000047,ACCESS2,lack_health_insurance,Lack of health insurance,8.9,2.5,15.3,2551,1905,-78.0109588661231,37.160129617154595
2023,DC,District of Columbia,Metro County 17,11186,11186000047,11186000047,OBESITY,obesity,Obesity,26.4,21.9,31,2551,1905,-78.0109588661231,37.160129617154595
2023,DC,District of Columbia,Metro County 17,11186,11186000047,11186000047,LPA,physical_inactivity,Physical inactivity,20.3,15.4,25.2,2551,1905,-78.0109588661231,37.160129617154595
2023,DC,District of Columbia,Metro County 17,11187,11187000544,11187000544,CSMOKING,current_smoking,Current smoking,23.8,18.1,29.5,3232,2583,-78.44576289560646,37.648553801886735
2023,DC,District of Columbia,Metro County 17,11187,11187000544,11187000544,DIABETES,diabetes,Diabetes,17.4,14.9,20,3232,2583,-78.44576289560646,37.648553801886735
2023,DC,District of Columbia,Metro County 17,11187,11187000544,11187000544,MHLTH,frequent_mental_distress,Frequent mental distress,26.8,24.1,29.5,3232,2583,-78.44576289560646,37.648553801886735
2023,DC,District of Columbia,Metro County 17,11187,11187000544,11187000544,BPHIGH,high_blood_pressure,High blood pressure,34.8,31.8,37.8,3232,2583,-78.44576289560646,37.648553801886735
2023,DC,District of Columbia,Metro County 17,11187,11187000544,11187000544,ACCESS2,lack_health_insurance,Lack of health insurance,12.8,8.9,16.8,3232,2583,-78.44576289560646,37.648553801886735
2023,DC,District of Columbia,Metro County 17,11187,11187000544,11187000544,OBESITY,obesity,Obesity,35.6,30.3,40.8,3232,2583,-78.44576289560646,37.648553801886735
2023,DC,District of Columbia,Metro County 17,11187,11187000544,11187000544,LPA,physical_inactivity,Physical inactivity,31.6,25.1,38.1,3232,2583,-78.44576289560646,37.648553801886735
2023,DC,District of Columbia,Metro County 18,11063,11063000645,11063000645,CSMOKING,current_smoking,Current smoking,7.4,4.3,10.6,3849,3226,-78.16010479195975,38.34424929358065
2023,DC,District of Columbia,Metro County 18,11063,11063000645,11063000645,DIABETES,diabetes,Diabetes,4.5,0,11.1,3849,3226,-78.16010479195975,38.34424929358065
2023,DC,District of Columbia,Metro County 18,11063,11063000645,11063000645,MHLTH,frequent_mental_distress,Frequent mental distress,5.1,2.9,7.2,3849,3226,-78.16010479195975,38.34424929358065
2023,DC,District of Columbia,Metro County 18,11063,11063000645,11063000645,BPHIGH,high_blood_pressure,High blood pressure,23.3,17.4,29.3,3849,3226,-78.16010479195975,38.34424929358065
2023,DC,District of Columbia,Metro County 18,11063,11063000645,11063000645,ACCESS2,lack_health_insurance,Lack of health insurance,9.4,6.3,12.5,3849,3226,-78.16010479195975,38.34424929358065
2023,DC,District of Columbia,Metro County 18,11063,11063000645,11063000645,OBESITY,obesity,Obesity,29.6,23.9,35.3,3849,3226,-78.16010479195975,38.34424929358065
2023,DC,District of Columbia,Metro County 18,11063,11063000645,11063000645,LPA,physical_inactivity,Physical inactivity,15,10.2,19.8,3849,3226,-78.16010479195975,38.34424929358065
2023,DC,District of Columbia,Metro County 18,11073,11073000147,11073000147,CSMOKING,current_smoking,Current smoking,13.9,10.5,17.3,7717,6139,-77.176767478697,38.691815747506915
2023,DC,District of Columbia,Metro County 18,11073,11073000147,11073000147,DIABETES,diabetes,Diabetes,5.4,1,9.8,7717,6139,-77.176767478697,38.691815747506915
2023,DC,District of Columbia,Metro County 18,11073,11073000147,11073000147,MHLTH,frequent_mental_distress,Frequent mental distress,15.3,12.6,17.9,7717,6139,-77.176767478697,38.691815747506915
2023,DC,District of Columbia,Metro County 18,11073,11073000147,11073000147,BPHIGH,high_blood_pressure,High blood pressure,31.9,29.6,34.2,7717,6139,-77.176767478697,38.691815747506915
2023,DC,District of Columbia,Metro County 18,11073,11073000147,11073000147,ACCESS2,lack_health_insurance,Lack of health insurance,5.6,1.6,9.6,7717,6139,-77.176767478697,38.691815747506915
2023,DC,District of Columbia,Metro County 18,11073,11073000147,11073000147,OBESITY,obesity,Obesity,29.6,25.3,34,7717,6139,-77.176767478697,38.691815747506915
2023,DC,District of Columbia,Metro County 18,11073,11073000147,11073000147,LPA,physical_inactivity,Physical inactivity,27.3,23.6,31,7717,6139,-77.176767478697,38.691815747506915
2023,DC,District of Columbia,Metro County 18,11076,11076000156,11076000156,CSMOKING,current_smoking,Current smoking,18.6,16.2,21.1,5756,4673,-77.47698915377259,37.40853487756103
2023,DC,District of Columbia,Metro County 18,11076,11076000156,11076000156,DIABETES,diabetes,Diabetes,1.5,0,5.9,5756,4673,-77.47698915377259,37.40853487756103
2023,DC,District of Columbia,Metro County 18,11076,11076000156,11076000156,MHLTH,frequent_mental_distress,Frequent mental distress,17.2,13.7,20.7,5756,4673,-77.47698915377259,37.40853487756103
2023,DC,District of Columbia,Metro County 18,11076,11076000156,11076000156,BPHIGH,high_blood_pressure,High blood pressure,40.6,34.7,46.4,5756,4673,-77.47698915377259,37.40853487756103
2023,DC,District of Columbia,Metro County 18,11076,11076000156,11076000156,ACCESS2,lack_health_insurance,Lack of health insurance,14,11.5,16.6,5756,4673,-77.47698915377259,37.40853487756103
2023,DC,District of Columbia,Metro County 18,11076,11076000156,11076000156,OBESITY,obesity,Obesity,34.7,29.6,39.9,5756,4673,-77.47698915377259,37.40853487756103
2023,DC,District of Columbia,Metro County 18,11076,11076000156,11076000156,LPA,physical_inactivity,Physical inactivity,27.7,25.5,29.9,5756,4673,-77.47698915377259,37.40853487756103
