year,state,state_name,county_fips,county_name,population_2020,co_8hr_ppm,lead_3mo_ug_m3,no2_1hr_ppb,no2_annual_mean_ppb,ozone_8hr_ppb,pm10_24hr_ug_m3,pm25_24hr_ug_m3,pm25_annual_mean_ug_m3,so2_1hr_ppb,so2_annual_mean_ppb,co_8hr_ppm_status,lead_3mo_ug_m3_status,no2_1hr_ppb_status,no2_annual_mean_ppb_status,ozone_8hr_ppb_status,pm10_24hr_ug_m3_status,pm25_24hr_ug_m3_status,pm25_annual_mean_ug_m3_status,so2_1hr_ppb_status,so2_annual_mean_ppb_status
2025,PA,Pennsylvania,42021,Cambria County,133472,0.5,,32.9,5.4,64,36,20.1,7,9.2,0.8,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,PA,Pennsylvania,42027,Centre County,158172,,,28,3.4,66,,20.2,6.7,3.7,0.5,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,PA,Pennsylvania,42029,Chester County,534413,,,,,66,,20.8,7.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42041,Cumberland County,259469,,,,,,,22.5,7.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42043,Dauphin County,286401,,,,,63,48,22.1,8.1,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42045,Delaware County,576830,,,39.1,8.8,64,,22.5,8.1,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42047,Elk County,30990,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,PA,Pennsylvania,42049,Erie County,270876,0.6,,33.1,4.9,54,47,24.5,6.8,,,reported,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42051,Fayette County,128804,,,,,63,,,,,,no_data,no_data,insufficient_data,insufficient_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,PA,Pennsylvania,42055,Franklin County,155932,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,PA,Pennsylvania,42059,Greene County,35954,,,,,67,,16.9,6.1,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42063,Indiana County,83246,,,,,64,,20.4,6.8,20.7,0.6,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,PA,Pennsylvania,42069,Lackawanna County,215896,0.6,,43,8.8,65,52,,,2.1,0.2,reported,no_data,reported,reported,reported,reported,insufficient_data,insufficient_data,reported,reported
2025,PA,Pennsylvania,42071,Lancaster County,552984,,,,,66,62,27.8,8.1,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42075,Lebanon County,143257,,,,,67,,20.7,7.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42077,Lehigh County,374557,,,,,68,41,22.3,7,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42081,Lycoming County,114188,,,,,65,,21.7,7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42085,Mercer County,110652,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,PA,Pennsylvania,42089,Monroe County,168327,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,PA,Pennsylvania,42091,Montgomery County,856553,,,,,63,,21.4,7.1,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42095,Northampton County,312951,,,36.1,7.2,67,,22.2,7.2,7.2,0.7,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,PA,Pennsylvania,42101,Philadelphia County,1603797,2.2,,47.9,13.1,74,46,24.4,9.6,5,0.5,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,PA,Pennsylvania,42111,Somerset County,74129,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,PA,Pennsylvania,42115,Susquehanna County,38434,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,PA,Pennsylvania,42117,Tioga County,41045,,,,1.4,63,,19.8,5.6,,,no_data,no_data,insufficient_data,reported,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42123,Warren County,38587,,,,,,,36.4,,50,1.5,no_data,no_data,no_data,no_data,insufficient_data,no_data,reported,insufficient_data,reported,reported
2025,PA,Pennsylvania,42125,Washington County,209349,,,30.9,6.1,63,,17.6,7,13.5,0.5,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,PA,Pennsylvania,42129,Westmoreland County,354663,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,PA,Pennsylvania,42131,Wyoming County,26069,,,,,,,18.9,5.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42133,York County,456438,,,39.2,7.8,66,,24.3,7.5,4.7,0.6,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,PR,Puerto Rico,72013,Arecibo Municipio,87754,,0.01,,,,,,,,,no_data,reported,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
2025,PR,Puerto Rico,72021,Bayamón Municipio,185187,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,insufficient_data,insufficient_data
2025,PR,Puerto Rico,72025,Caguas Municipio,127244,0.6,,,,,,15.8,5.6,,,reported,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,PR,Puerto Rico,72033,Cataño Municipio,23155,,,,,,62,,,0.4,0,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,reported,reported
2025,PR,Puerto Rico,72053,Fajardo Municipio,32124,,,,,,42,16.6,6.3,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,PR,Puerto Rico,72057,Guayama Municipio,36614,,,,,,46,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,PR,Puerto Rico,72061,Guaynabo Municipio,89780,,,,,,62,15.2,6.7,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,PR,Puerto Rico,72097,Mayagüez Municipio,73077,,,,,,,,,,,no_data,no_data,no_data,no_data,insufficient_data,no_data,no_data,no_data,no_data,no_data
2025,PR,Puerto Rico,72113,Ponce Municipio,137491,0.4,,,,,42,16.2,6.3,,,reported,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,PR,Puerto Rico,72123,Salinas Municipio,25789,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data
2025,RI,Rhode Island,44003,Kent County,170363,,,,,61,,13.3,3.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,RI,Rhode Island,44007,Providence County,660741,1.1,,41.4,10.8,,27,18.6,7.4,,,reported,no_data,reported,reported,insufficient_data,reported,reported,reported,insufficient_data,insufficient_data
2025,RI,Rhode Island,44009,Washington County,129839,,,,,68,,17.2,5.5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,SC,South Carolina,45003,Aiken County,168808,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,SC,South Carolina,45007,Anderson County,203718,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,SC,South Carolina,45015,Berkeley County,229861,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,SC,South Carolina,45019,Charleston County,408235,,,35,6.3,61,83,16.1,7.7,6,0.2,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,SC,South Carolina,45025,Chesterfield County,43273,,,,,59,,16.9,8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,SC,South Carolina,45031,Darlington County,62905,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,SC,South Carolina,45037,Edgefield County,25657,,,,,57,,19.4,8.1,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,insufficient_data,insufficient_data
2025,SC,South Carolina,45041,Florence County,137059,,,,,,,21.1,8.4,,,no_data,insufficient_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,SC,South Carolina,45045,Greenville County,525534,,,38,6.1,60,36,17.6,8.1,1.6,0,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,SC,South Carolina,45051,Horry County,351029,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,SC,South Carolina,45079,Richland County,416147,0.7,,35,3.8,61,40,16,7.8,1.8,0.2,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,SC,South Carolina,45083,Spartanburg County,327997,,,,,63,,17.3,8.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,SC,South Carolina,45091,York County,282090,,,,,62,,,,1.2,0.1,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,reported,reported
2025,SD,South Dakota,46011,Brookings County,34375,,,,,67,91,30.9,9.6,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,SD,South Dakota,46013,Brown County,38301,,,,,,118,25,6,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,no_data,no_data
2025,SD,South Dakota,46027,Clay County,14967,,,,,57,,18.8,4.8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,SD,South Dakota,46029,Codington County,28325,,,,,55,102,32.2,7.4,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,SD,South Dakota,46033,Custer County,8318,,,,,63,31,16.1,7.4,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,SD,South Dakota,46065,Hughes County,17765,,,,,,,19.9,4.2,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,SD,South Dakota,46071,Jackson County,2806,,,,,58,35,21.4,7.6,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,SD,South Dakota,46093,Meade County,29852,,,,,59,34,,,,,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data,no_data,no_data
2025,SD,South Dakota,46099,Minnehaha County,197214,0.5,,26.4,6,63,81,21.7,5.8,1.1,0.1,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,SD,South Dakota,46103,Pennington County,109222,,,23.1,3.8,,144,14.9,5.9,1.9,0,no_data,no_data,reported,reported,no_data,reported,reported,reported,reported,reported
2025,TN,Tennessee,47001,Anderson County,77123,,,,,63,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TN,Tennessee,47009,Blount County,135280,,,3.8,0.8,62,,14.2,6.4,3.3,0.1,insufficient_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,TN,Tennessee,47025,Claiborne County,32043,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TN,Tennessee,47037,Davidson County,715884,1.4,,49,11.9,67,37,17.4,8.1,3,0.3,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,TN,Tennessee,47041,DeKalb County,20080,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TN,Tennessee,47045,Dyer County,36801,,,,,,,14.9,6.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47065,Hamilton County,366207,,,,,64,,18.8,8.1,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47089,Jefferson County,54683,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TN,Tennessee,47093,Knox County,478971,,0.03,,,57,40,17.9,7.9,,,no_data,reported,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,TN,Tennessee,47099,Lawrence County,44159,,,,,,,13.1,6.4,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47105,Loudon County,54886,,,,,,,13.6,5.9,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47113,Madison County,98823,,,,,,,15.7,7.2,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47119,Maury County,100974,,,,,,,14.7,6.4,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47107,McMinn County,53276,,,,,,,15.2,6.9,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47125,Montgomery County,220069,,,,,,,15.5,6.4,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47141,Putnam County,79854,,,,,,,13,5.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47145,Roane County,53404,,,,,,,13,5.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47155,Sevier County,98380,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TN,Tennessee,47157,Shelby County,929744,0.7,,32.6,8.5,74,79,18.2,8,1.7,0.4,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,TN,Tennessee,47163,Sullivan County,158163,,0.06,,,63,,12.9,6.1,54,2.5,no_data,reported,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,TN,Tennessee,47165,Sumner County,196281,,,,,66,,15.7,7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,TN,Tennessee,47187,Williamson County,247726,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TN,Tennessee,47189,Wilson County,147737,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48013,Atascosa County,48981,,,,,,,24,7.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48027,Bell County,370647,,,,3.3,71,,17.2,7,,,no_data,no_data,insufficient_data,reported,reported,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48029,Bexar County,2009324,0.9,,43.8,9.4,77,127,23.3,9,2,0,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,TX,Texas,48037,Bowie County,92893,,,,,,,18.5,8.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48039,Brazoria County,372031,,,35.9,5.9,77,,19.4,7.8,,0.2,no_data,no_data,reported,reported,reported,no_data,reported,reported,insufficient_data,reported
2025,TX,Texas,48041,Brazos County,233849,,,,,,,15.5,7.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48043,Brewster County,9546,,,,,65,,18.8,5.1,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48061,Cameron County,421017,,,,,57,,38.6,13,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48085,Collin County,1064465,,,,,85,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48113,Dallas County,2613539,,,44.7,10.7,75,82,18.3,9.2,,,insufficient_data,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,insufficient_data
2025,TX,Texas,48121,Denton County,906422,,,31.4,6.1,78,,17.1,7.8,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48135,Ector County,165171,,,,,,,22.2,8.4,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48141,El Paso County,865657,2.2,,,14.1,71,1361,126.3,16.9,6.3,0.3,reported,no_data,insufficient_data,reported,reported,reported,reported,reported,reported,reported
2025,TX,Texas,48139,Ellis County,192455,,,,2.4,64,,,,,,no_data,no_data,insufficient_data,reported,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48161,Freestone County,19435,,,,,,,,,6.8,0.4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,TX,Texas,48167,Galveston County,350682,,,24.1,2.7,82,41,16.6,7.3,,0.5,no_data,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,reported
2025,TX,Texas,48183,Gregg County,124239,,,16.9,2.2,67,,,,7.4,0.1,no_data,no_data,reported,reported,reported,no_data,no_data,no_data,reported,reported
2025,TX,Texas,48201,Harris County,4731145,1.2,,55.7,17.3,88,290,24.4,12.3,14.6,0.3,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,TX,Texas,48203,Harrison County,68839,,,16.2,1.6,57,,19.6,8.3,12.9,0.2,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,TX,Texas,48215,Hidalgo County,870781,,,,,58,167,26.9,9.9,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,TX,Texas,48221,Hood County,61598,,,,,71,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48227,Howard County,34860,,,,,,,,,193.4,8.7,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,TX,Texas,48231,Hunt County,99956,,,23.4,3.7,66,,,,,,no_data,no_data,reported,reported,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48233,Hutchinson County,20617,,,,,,,,,,2.2,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,reported
2025,TX,Texas,48245,Jefferson County,256526,,,28.5,5.6,67,,19.4,8.6,15.9,1.4,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,TX,Texas,48251,Johnson County,179927,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48255,Karnes County,14710,,,23.4,3.2,,,,,,,no_data,no_data,reported,reported,no_data,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48257,Kaufman County,145310,,,28.4,3.6,64,,16.8,7.8,14.2,0.3,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,TX,Texas,48273,Kleberg County,31040,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,TX,Texas,48303,Lubbock County,310639,,,,,,,20.6,5.2,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48323,Maverick County,57887,,,,,,,23.5,8.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48309,McLennan County,260579,0.5,,,,69,,,,,0.2,reported,no_data,no_data,no_data,reported,no_data,no_data,no_data,insufficient_data,reported
2025,TX,Texas,48339,Montgomery County,620443,,,23.6,4.1,78,,,10.7,,,no_data,no_data,reported,reported,reported,no_data,insufficient_data,reported,no_data,no_data
2025,TX,Texas,48349,Navarro County,52624,,,30.8,2.3,68,,16.7,7.8,16.9,0.7,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,TX,Texas,48355,Nueces County,353178,,,,,64,177,31.1,11.2,11.5,0.7,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,TX,Texas,48361,Orange County,84808,,,21.8,2.5,59,,,,,1.6,no_data,no_data,reported,reported,reported,no_data,insufficient_data,insufficient_data,insufficient_data,reported
2025,TX,Texas,48367,Parker County,148222,,,,,82,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48373,Polk County,50123,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48375,Potter County,118525,,,,,,,15.4,3.4,2,0.1,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,reported
2025,TX,Texas,48381,Randall County,140753,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48395,Robertson County,16757,,,,,,,,,42.5,2.4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,TX,Texas,48397,Rockwall County,107819,,,,,58,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48401,Rusk County,52214,,,,,,,,,34.6,0.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,TX,Texas,48423,Smith County,233479,,,,1.6,64,,,,,,no_data,no_data,insufficient_data,reported,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48439,Tarrant County,2110640,1.2,,46.8,11.1,82,,20.4,9,,,reported,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,TX,Texas,48449,Titus County,31247,,,,,,,,,20.2,1.3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,TX,Texas,48453,Travis County,1290188,2.4,,43.1,11.2,71,127,21.4,9.4,3.9,0.3,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,TX,Texas,48469,Victoria County,91319,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,TX,Texas,48479,Webb County,267114,1.4,,,,71,117,,9.7,,,reported,no_data,no_data,no_data,reported,reported,insufficient_data,reported,no_data,no_data
2025,TX,Texas,48493,Wilson County,49753,,,28,3.9,,,,,,,no_data,no_data,reported,reported,no_data,no_data,no_data,no_data,no_data,no_data
2025,UT,Utah,49003,Box Elder County,57666,,,34.6,7,67,108,12.1,4.5,,,no_data,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,UT,Utah,49005,Cache County,133154,,,26.7,4.4,63,,12.3,4.9,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,UT,Utah,49007,Carbon County,20412,,,11.1,2.1,66,,14.3,4.2,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,UT,Utah,49011,Davis County,362679,,,46.3,9.3,75,98,18.7,5.6,,,no_data,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,UT,Utah,49013,Duchesne County,19596,,,25.1,5,68,86,19,5.9,,,no_data,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,UT,Utah,49019,Grand County,9669,,,26.6,4,63,,17,7,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,UT,Utah,49021,Iron County,57289,,,29.3,6,67,,14.4,6,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,UT,Utah,49035,Salt Lake County,1185238,1.2,,47.3,14.8,74,145,20.2,7.6,4.4,0.8,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,UT,Utah,49037,San Juan County,14518,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,UT,Utah,49045,Tooele County,72698,,,17.8,2.4,64,,13.7,5.2,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,UT,Utah,49047,Uintah County,35620,,,19.4,3,72,,12.4,3.7,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,UT,Utah,49049,Utah County,659399,0.8,,41.8,8.1,67,90,18.9,6.1,,,reported,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,UT,Utah,49051,Wasatch County,34788,,,25.9,4.3,68,,11.7,4.2,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,UT,Utah,49053,Washington County,180279,,,28.9,4.4,67,,12.8,4.9,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,UT,Utah,49057,Weber County,262223,0.7,,36.2,8.2,67,99,13.3,4.7,,,reported,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,VA,Virginia,51003,Albemarle County,112395,,,,,60,,16.6,6.6,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,VA,Virginia,51013,Arlington County,238643,1.2,,40.1,8,67,,16.5,6.7,,,reported,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,VA,Virginia,51520,Bristol city,17219,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,VA,Virginia,51033,Caroline County,30887,,,,,56,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,VA,Virginia,51035,Carroll County,29155,,,,,,19,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,VA,Virginia,51036,Charles City County,6773,,,27.5,2.9,58,,13.2,5.6,4.1,0.1,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,VA,Virginia,51041,Chesterfield County,364548,,,,,59,30,15.2,6.7,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,VA,Virginia,51059,Fairfax County,1150309,1,,48.6,15.5,65,29,19.4,7.1,2.1,0.4,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,VA,Virginia,51061,Fauquier County,72972,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,VA,Virginia,51069,Frederick County,91419,,,,,59,41,21.4,7.1,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,VA,Virginia,51071,Giles County,16787,,,,,60,,,,3.1,0.4,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,reported,reported
2025,VA,Virginia,51650,Hampton city,137148,0.4,,25.5,3.2,59,29,14,6.2,3.6,0.9,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,VA,Virginia,51085,Hanover County,109979,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,VA,Virginia,51087,Henrico County,334389,0.8,,32.1,6,61,33,16.6,6.8,1.7,0.2,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,VA,Virginia,51670,Hopewell city,23033,,,,,,14,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,VA,Virginia,51107,Loudoun County,420959,,,33.4,5.1,64,45,,,,,no_data,no_data,reported,reported,reported,reported,insufficient_data,insufficient_data,no_data,no_data
2025,VA,Virginia,51680,Lynchburg city,79009,,,,,,,13.8,5.9,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,VA,Virginia,51113,Madison County,13837,,,,,63,36,,,,,no_data,no_data,no_data,no_data,reported,reported,insufficient_data,insufficient_data,no_data,no_data
