season,season_start_year,month,geography_type,geography,fips,age_group,estimate,ci_lower,ci_upper,sample_size
2010-11,2010,2,HHS Regions/National,Region 10,110,13-17 Years,31.5,23.5,39.5,2033
2010-11,2010,2,HHS Regions/National,Region 10,110,18-49 Years,28.9,27.1,30.7,8262
2010-11,2010,2,HHS Regions/National,Region 10,110,50-64 Years,41.1,39.5,42.7,9852
2010-11,2010,2,HHS Regions/National,Region 10,110,>=65 Years,61.4,59.8,63,9332
2010-11,2010,2,HHS Regions/National,Region 2,102,6 Months - 4 Years,64.7,59.6,69.8,2027
2010-11,2010,2,HHS Regions/National,Region 2,102,5-12 Years,58.2,54.3,62.1,2164
2010-11,2010,2,HHS Regions/National,Region 2,102,13-17 Years,36,32,40,2038
2010-11,2010,2,HHS Regions/National,Region 2,102,18-49 Years,29.1,26.7,31.5,6683
2010-11,2010,2,HHS Regions/National,Region 2,102,50-64 Years,43.5,41.1,45.9,6457
2010-11,2010,2,HHS Regions/National,Region 2,102,>=65 Years,64.4,62.2,66.6,6043
2010-11,2010,2,HHS Regions/National,Region 3,103,6 Months - 4 Years,71.2,67.6,74.8,4920
2010-11,2010,2,HHS Regions/National,Region 3,103,5-12 Years,58.7,55.1,62.3,5443
2010-11,2010,2,HHS Regions/National,Region 3,103,13-17 Years,39.1,34.9,43.3,3869
2010-11,2010,2,HHS Regions/National,Region 3,103,18-49 Years,32.6,30.8,34.4,10468
2010-11,2010,2,HHS Regions/National,Region 3,103,50-64 Years,45.7,43.9,47.5,11192
2010-11,2010,2,HHS Regions/National,Region 3,103,>=65 Years,67.4,65.8,69,10955
2010-11,2010,2,HHS Regions/National,Region 4,104,6 Months - 4 Years,56.2,52.1,60.3,5470
2010-11,2010,2,HHS Regions/National,Region 4,104,5-12 Years,49.5,46.6,52.4,6616
2010-11,2010,2,HHS Regions/National,Region 4,104,13-17 Years,28.7,26.2,31.2,4875
2010-11,2010,2,HHS Regions/National,Region 4,104,18-49 Years,28.2,26.8,29.6,18831
2010-11,2010,2,HHS Regions/National,Region 4,104,50-64 Years,43,41.6,44.4,22413
2010-11,2010,2,HHS Regions/National,Region 4,104,>=65 Years,66.5,65.3,67.7,25925
2010-11,2010,2,HHS Regions/National,Region 5,105,6 Months - 4 Years,61.6,57.6,65.6,4754
2010-11,2010,2,HHS Regions/National,Region 5,105,5-12 Years,51.8,48.7,54.9,5583
2010-11,2010,2,HHS Regions/National,Region 5,105,13-17 Years,33.7,30.6,36.8,3993
2010-11,2010,2,HHS Regions/National,Region 5,105,18-49 Years,28.5,26.7,30.3,13283
2010-11,2010,2,HHS Regions/National,Region 5,105,50-64 Years,42.1,40.5,43.7,14848
2010-11,2010,2,HHS Regions/National,Region 5,105,>=65 Years,63.3,61.7,64.9,14157
2010-11,2010,2,HHS Regions/National,Region 6,106,6 Months - 4 Years,60,55.4,64.6,5335
2010-11,2010,2,HHS Regions/National,Region 6,106,5-12 Years,51,46.7,55.3,5854
2010-11,2010,2,HHS Regions/National,Region 6,106,13-17 Years,30.6,27.1,34.1,5376
2010-11,2010,2,HHS Regions/National,Region 6,106,18-49 Years,30.6,28.2,33,11554
2010-11,2010,2,HHS Regions/National,Region 6,106,50-64 Years,46.5,44.1,48.9,12898
2010-11,2010,2,HHS Regions/National,Region 6,106,>=65 Years,65.5,63.7,67.3,14037
2010-11,2010,2,HHS Regions/National,Region 7,107,6 Months - 4 Years,59.5,53.6,65.4,2535
2010-11,2010,2,HHS Regions/National,Region 7,107,5-12 Years,51.4,46.1,56.7,3477
2010-11,2010,2,HHS Regions/National,Region 7,107,13-17 Years,33.3,29.3,37.3,1996
2010-11,2010,2,HHS Regions/National,Region 7,107,18-49 Years,35.4,33.2,37.6,10399
2010-11,2010,2,HHS Regions/National,Region 7,107,50-64 Years,46.2,44.2,48.2,12139
2010-11,2010,2,HHS Regions/National,Region 7,107,>=65 Years,68.5,66.7,70.3,14122
2010-11,2010,2,HHS Regions/National,Region 8,108,6 Months - 4 Years,62.6,57.5,67.7,3938
2010-11,2010,2,HHS Regions/National,Region 8,108,5-12 Years,54.6,48.6,60.6,5186
2010-11,2010,2,HHS Regions/National,Region 8,108,13-17 Years,37.1,32.7,41.5,2894
2010-11,2010,2,HHS Regions/National,Region 8,108,18-49 Years,33.5,31.9,35.1,12394
2010-11,2010,2,HHS Regions/National,Region 8,108,50-64 Years,44.8,43.2,46.4,13257
2010-11,2010,2,HHS Regions/National,Region 8,108,>=65 Years,64.7,63.3,66.1,12603
2010-11,2010,2,HHS Regions/National,Region 9,109,6 Months - 4 Years,62.1,57,67.2,3228
2010-11,2010,2,HHS Regions/National,Region 9,109,5-12 Years,51.7,47.1,56.3,3974
2010-11,2010,2,HHS Regions/National,Region 9,109,13-17 Years,33.2,28.5,37.9,2835
2010-11,2010,2,HHS Regions/National,Region 9,109,18-49 Years,25.4,23.8,27,8821
2010-11,2010,2,HHS Regions/National,Region 9,109,50-64 Years,39.6,37.8,41.4,8806
2010-11,2010,2,HHS Regions/National,Region 9,109,>=65 Years,60.5,58.7,62.3,9639
2010-11,2010,2,HHS Regions/National,United States,100,6 Months - 4 Years,62,60.4,63.6,37895
2010-11,2010,2,HHS Regions/National,United States,100,5-12 Years,52.8,51.4,54.2,46058
2010-11,2010,2,HHS Regions/National,United States,100,13-17 Years,33.5,32.2,34.8,32846
2010-11,2010,2,HHS Regions/National,United States,100,18-49 Years,29.4,28.8,30,116113
2010-11,2010,2,HHS Regions/National,United States,100,50-64 Years,43.5,42.9,44.1,128820
2010-11,2010,2,HHS Regions/National,United States,100,>=65 Years,64.8,64.2,65.4,132636
2010-11,2010,3,HHS Regions/National,Region 1,101,6 Months - 4 Years,79.4,75.5,83.3,3225
2010-11,2010,3,HHS Regions/National,Region 1,101,5-12 Years,63.7,59.6,67.8,4701
2010-11,2010,3,HHS Regions/National,Region 1,101,13-17 Years,46.3,42.1,50.5,2937
2010-11,2010,3,HHS Regions/National,Region 1,101,18-49 Years,34.9,33.3,36.5,15418
2010-11,2010,3,HHS Regions/National,Region 1,101,50-64 Years,49.2,47.8,50.6,16958
2010-11,2010,3,HHS Regions/National,Region 1,101,>=65 Years,68.8,67.4,70.2,15823
2010-11,2010,3,HHS Regions/National,Region 10,110,6 Months - 4 Years,58,51.3,64.7,2463
2010-11,2010,3,HHS Regions/National,Region 10,110,5-12 Years,47.1,41.9,52.3,3060
2010-11,2010,3,HHS Regions/National,Region 10,110,13-17 Years,31.6,23.6,39.6,2033
2010-11,2010,3,HHS Regions/National,Region 10,110,18-49 Years,28.9,27.1,30.7,8262
2010-11,2010,3,HHS Regions/National,Region 10,110,50-64 Years,41.6,39.8,43.4,9852
2010-11,2010,3,HHS Regions/National,Region 10,110,>=65 Years,62,60.4,63.6,9332
2010-11,2010,3,HHS Regions/National,Region 2,102,6 Months - 4 Years,66,60.8,71.2,2027
2010-11,2010,3,HHS Regions/National,Region 2,102,5-12 Years,58.5,54.6,62.4,2164
2010-11,2010,3,HHS Regions/National,Region 2,102,13-17 Years,36.6,32.6,40.6,2038
2010-11,2010,3,HHS Regions/National,Region 2,102,18-49 Years,29.5,27,32,6683
2010-11,2010,3,HHS Regions/National,Region 2,102,50-64 Years,43.9,41.5,46.3,6457
2010-11,2010,3,HHS Regions/National,Region 2,102,>=65 Years,65.5,63.1,67.9,6043
2010-11,2010,3,HHS Regions/National,Region 3,103,6 Months - 4 Years,71.7,68.1,75.3,4920
2010-11,2010,3,HHS Regions/National,Region 3,103,5-12 Years,60.5,56.5,64.5,5443
2010-11,2010,3,HHS Regions/National,Region 3,103,13-17 Years,40.7,36.3,45.1,3869
2010-11,2010,3,HHS Regions/National,Region 3,103,18-49 Years,33.2,31.4,35,10468
2010-11,2010,3,HHS Regions/National,Region 3,103,50-64 Years,46.3,44.5,48.1,11192
2010-11,2010,3,HHS Regions/National,Region 3,103,>=65 Years,68.2,66.6,69.8,10955
2010-11,2010,3,HHS Regions/National,Region 4,104,6 Months - 4 Years,57.3,53.1,61.5,5470
2010-11,2010,3,HHS Regions/National,Region 4,104,5-12 Years,50.9,47.8,54,6616
2010-11,2010,3,HHS Regions/National,Region 4,104,13-17 Years,28.8,26.3,31.3,4875
2010-11,2010,3,HHS Regions/National,Region 4,104,18-49 Years,28.8,27.4,30.2,18831
2010-11,2010,3,HHS Regions/National,Region 4,104,50-64 Years,43.5,41.9,45.1,22413
2010-11,2010,3,HHS Regions/National,Region 4,104,>=65 Years,67.2,66,68.4,25925
2010-11,2010,3,HHS Regions/National,Region 5,105,6 Months - 4 Years,62,58,66,4754
2010-11,2010,3,HHS Regions/National,Region 5,105,5-12 Years,53.7,49.9,57.5,5583
2010-11,2010,3,HHS Regions/National,Region 5,105,13-17 Years,34.3,31.2,37.4,3993
2010-11,2010,3,HHS Regions/National,Region 5,105,18-49 Years,29.5,27.7,31.3,13283
2010-11,2010,3,HHS Regions/National,Region 5,105,50-64 Years,42.5,40.9,44.1,14848
2010-11,2010,3,HHS Regions/National,Region 5,105,>=65 Years,64.3,62.7,65.9,14157
2010-11,2010,3,HHS Regions/National,Region 6,106,6 Months - 4 Years,60.7,56,65.4,5335
2010-11,2010,3,HHS Regions/National,Region 6,106,5-12 Years,51.8,47.4,56.2,5854
2010-11,2010,3,HHS Regions/National,Region 6,106,13-17 Years,30.8,27.3,34.3,5376
2010-11,2010,3,HHS Regions/National,Region 6,106,18-49 Years,30.8,28.4,33.2,11554
2010-11,2010,3,HHS Regions/National,Region 6,106,50-64 Years,47.5,45.1,49.9,12898
2010-11,2010,3,HHS Regions/National,Region 6,106,>=65 Years,66.2,64.4,68,14037
2010-11,2010,3,HHS Regions/National,Region 7,107,6 Months - 4 Years,60,54.1,65.9,2535
2010-11,2010,3,HHS Regions/National,Region 7,107,5-12 Years,51.6,46.3,56.9,3477
2010-11,2010,3,HHS Regions/National,Region 7,107,13-17 Years,33.3,29.3,37.3,1996
2010-11,2010,3,HHS Regions/National,Region 7,107,18-49 Years,35.9,33.7,38.1,10399
2010-11,2010,3,HHS Regions/National,Region 7,107,50-64 Years,46.5,44.5,48.5,12139
2010-11,2010,3,HHS Regions/National,Region 7,107,>=65 Years,69,67.2,70.8,14122
2010-11,2010,3,HHS Regions/National,Region 8,108,6 Months - 4 Years,65.2,59.7,70.7,3938
2010-11,2010,3,HHS Regions/National,Region 8,108,5-12 Years,55.4,49.3,61.5,5186
2010-11,2010,3,HHS Regions/National,Region 8,108,13-17 Years,37.2,32.8,41.6,2894
2010-11,2010,3,HHS Regions/National,Region 8,108,18-49 Years,34.1,32.3,35.9,12394
2010-11,2010,3,HHS Regions/National,Region 8,108,50-64 Years,45.6,44,47.2,13257
2010-11,2010,3,HHS Regions/National,Region 8,108,>=65 Years,65.8,64.4,67.2,12603
2010-11,2010,3,HHS Regions/National,Region 9,109,6 Months - 4 Years,63.2,58.1,68.3,3228
2010-11,2010,3,HHS Regions/National,Region 9,109,5-12 Years,53.6,48.7,58.5,3974
2010-11,2010,3,HHS Regions/National,Region 9,109,13-17 Years,34.3,29.5,39.1,2835
2010-11,2010,3,HHS Regions/National,Region 9,109,18-49 Years,26,24.4,27.6,8821
2010-11,2010,3,HHS Regions/National,Region 9,109,50-64 Years,40.4,38.4,42.4,8806
2010-11,2010,3,HHS Regions/National,Region 9,109,>=65 Years,61.2,59.4,63,9639
2010-11,2010,3,HHS Regions/National,United States,100,6 Months - 4 Years,62.9,61.2,64.6,37895
2010-11,2010,3,HHS Regions/National,United States,100,5-12 Years,54,52.5,55.5,46058
2010-11,2010,3,HHS Regions/National,United States,100,13-17 Years,34,32.6,35.4,32846
2010-11,2010,3,HHS Regions/National,United States,100,18-49 Years,30,29.4,30.6,116113
2010-11,2010,3,HHS Regions/National,United States,100,50-64 Years,44.1,43.5,44.7,128820
2010-11,2010,3,HHS Regions/National,United States,100,>=65 Years,65.6,65,66.2,132636
2010-11,2010,4,HHS Regions/National,Region 1,101,6 Months - 4 Years,80.4,76.3,84.5,3225
2010-11,2010,4,HHS Regions/National,Region 1,101,5-12 Years,64,59.9,68.1,4701
2010-11,2010,4,HHS Regions/National,Region 1,101,13-17 Years,46.5,42.3,50.7,2937
2010-11,2010,4,HHS Regions/National,Region 1,101,18-49 Years,35.3,33.7,36.9,15418
2010-11,2010,4,HHS Regions/National,Region 1,101,50-64 Years,49.5,48.1,50.9,16958
2010-11,2010,4,HHS Regions/National,Region 1,101,>=65 Years,69.4,68,70.8,15823
2010-11,2010,4,HHS Regions/National,Region 10,110,6 Months - 4 Years,58,51.3,64.7,2463
2010-11,2010,4,HHS Regions/National,Region 10,110,5-12 Years,47.4,42.1,52.7,3060
2010-11,2010,4,HHS Regions/National,Region 10,110,13-17 Years,31.8,23.8,39.8,2033
2010-11,2010,4,HHS Regions/National,Region 10,110,18-49 Years,29.1,27.3,30.9,8262
2010-11,2010,4,HHS Regions/National,Region 10,110,50-64 Years,41.9,40.1,43.7,9852
2010-11,2010,4,HHS Regions/National,Region 10,110,>=65 Years,62.4,60.8,64,9332
2010-11,2010,4,HHS Regions/National,Region 2,102,6 Months - 4 Years,67.5,62.2,72.8,2027
2010-11,2010,4,HHS Regions/National,Region 2,102,5-12 Years,61.8,57.2,66.4,2164
2010-11,2010,4,HHS Regions/National,Region 2,102,13-17 Years,36.8,32.8,40.8,2038
2010-11,2010,4,HHS Regions/National,Region 2,102,18-49 Years,29.7,27.2,32.2,6683
2010-11,2010,4,HHS Regions/National,Region 2,102,50-64 Years,43.9,41.5,46.3,6457
2010-11,2010,4,HHS Regions/National,Region 2,102,>=65 Years,66.7,64.3,69.1,6043
2010-11,2010,4,HHS Regions/National,Region 3,103,6 Months - 4 Years,72,68.4,75.6,4920
2010-11,2010,4,HHS Regions/National,Region 3,103,5-12 Years,60.6,56.6,64.6,5443
2010-11,2010,4,HHS Regions/National,Region 3,103,13-17 Years,41,36.6,45.4,3869
2010-11,2010,4,HHS Regions/National,Region 3,103,18-49 Years,33.6,31.6,35.6,10468
2010-11,2010,4,HHS Regions/National,Region 3,103,50-64 Years,46.5,44.7,48.3,11192
2010-11,2010,4,HHS Regions/National,Region 3,103,>=65 Years,68.5,66.9,70.1,10955
2010-11,2010,4,HHS Regions/National,Region 4,104,6 Months - 4 Years,58.4,54.1,62.7,5470
2010-11,2010,4,HHS Regions/National,Region 4,104,5-12 Years,51.2,48,54.4,6616
2010-11,2010,4,HHS Regions/National,Region 4,104,13-17 Years,29.8,27.1,32.5,4875
2010-11,2010,4,HHS Regions/National,Region 4,104,18-49 Years,29.3,27.7,30.9,18831
2010-11,2010,4,HHS Regions/National,Region 4,104,50-64 Years,43.6,42,45.2,22413
2010-11,2010,4,HHS Regions/National,Region 4,104,>=65 Years,67.6,66.4,68.8,25925
2010-11,2010,4,HHS Regions/National,Region 5,105,6 Months - 4 Years,62,58,66,4754
2010-11,2010,4,HHS Regions/National,Region 5,105,5-12 Years,54,50.2,57.8,5583
2010-11,2010,4,HHS Regions/National,Region 5,105,13-17 Years,34.3,31.2,37.4,3993
2010-11,2010,4,HHS Regions/National,Region 5,105,18-49 Years,29.9,27.9,31.9,13283
2010-11,2010,4,HHS Regions/National,Region 5,105,50-64 Years,42.7,41.1,44.3,14848
2010-11,2010,4,HHS Regions/National,Region 5,105,>=65 Years,64.6,63,66.2,14157
2010-11,2010,4,HHS Regions/National,Region 6,106,6 Months - 4 Years,60.8,56.1,65.5,5335
2010-11,2010,4,HHS Regions/National,Region 6,106,5-12 Years,52.3,47.8,56.8,5854
2010-11,2010,4,HHS Regions/National,Region 6,106,13-17 Years,30.9,27.4,34.4,5376
2010-11,2010,4,HHS Regions/National,Region 6,106,18-49 Years,31.1,28.7,33.5,11554
2010-11,2010,4,HHS Regions/National,Region 6,106,50-64 Years,47.5,45.1,49.9,12898
2010-11,2010,4,HHS Regions/National,Region 6,106,>=65 Years,67.8,65.4,70.2,14037
2010-11,2010,4,HHS Regions/National,Region 7,107,6 Months - 4 Years,60,54.1,65.9,2535
2010-11,2010,4,HHS Regions/National,Region 7,107,5-12 Years,52,46.7,57.3,3477
2010-11,2010,4,HHS Regions/National,Region 7,107,13-17 Years,33.3,29.3,37.3,1996
2010-11,2010,4,HHS Regions/National,Region 7,107,18-49 Years,36.1,33.9,38.3,10399
2010-11,2010,4,HHS Regions/National,Region 7,107,50-64 Years,46.5,44.5,48.5,12139
2010-11,2010,4,HHS Regions/National,Region 7,107,>=65 Years,69.1,67.3,70.9,14122
2010-11,2010,4,HHS Regions/National,Region 8,108,6 Months - 4 Years,65.2,59.7,70.7,3938
2010-11,2010,4,HHS Regions/National,Region 8,108,5-12 Years,55.8,49.7,61.9,5186
2010-11,2010,4,HHS Regions/National,Region 8,108,13-17 Years,37.3,32.9,41.7,2894
2010-11,2010,4,HHS Regions/National,Region 8,108,18-49 Years,34.8,33,36.6,12394
2010-11,2010,4,HHS Regions/National,Region 8,108,50-64 Years,45.8,44.2,47.4,13257
2010-11,2010,4,HHS Regions/National,Region 8,108,>=65 Years,66.3,64.7,67.9,12603
2010-11,2010,4,HHS Regions/National,Region 9,109,6 Months - 4 Years,63.8,58.7,68.9,3228
2010-11,2010,4,HHS Regions/National,Region 9,109,5-12 Years,53.6,48.7,58.5,3974
2010-11,2010,4,HHS Regions/National,Region 9,109,13-17 Years,34.3,29.5,39.1,2835
2010-11,2010,4,HHS Regions/National,Region 9,109,18-49 Years,26.4,24.8,28,8821
2010-11,2010,4,HHS Regions/National,Region 9,109,50-64 Years,41.1,39.1,43.1,8806
2010-11,2010,4,HHS Regions/National,Region 9,109,>=65 Years,62.4,60.6,64.2,9639
2010-11,2010,4,HHS Regions/National,United States,100,6 Months - 4 Years,63.4,61.7,65.1,37895
2010-11,2010,4,HHS Regions/National,United States,100,5-12 Years,54.5,53,56,46058
2010-11,2010,4,HHS Regions/National,United States,100,13-17 Years,34.3,32.9,35.7,32846
2010-11,2010,4,HHS Regions/National,United States,100,18-49 Years,30.4,29.8,31,116113
2010-11,2010,4,HHS Regions/National,United States,100,50-64 Years,44.3,43.7,44.9,128820
2010-11,2010,4,HHS Regions/National,United States,100,>=65 Years,66.3,65.7,66.9,132636
2010-11,2010,5,HHS Regions/National,Region 1,101,6 Months - 4 Years,80.4,76.3,84.5,3225
2010-11,2010,5,HHS Regions/National,Region 1,101,5-12 Years,64.9,60.6,69.2,4701
2010-11,2010,5,HHS Regions/National,Region 1,101,13-17 Years,46.8,42.6,51,2937
2010-11,2010,5,HHS Regions/National,Region 1,101,18-49 Years,35.5,33.7,37.3,15418
2010-11,2010,5,HHS Regions/National,Region 1,101,50-64 Years,50.3,48.7,51.9,16958
2010-11,2010,5,HHS Regions/National,Region 1,101,>=65 Years,69.6,68.2,71,15823
2010-11,2010,5,HHS Regions/National,Region 10,110,6 Months - 4 Years,58,51.3,64.7,2463
2010-11,2010,5,HHS Regions/National,Region 10,110,5-12 Years,47.4,42.1,52.7,3060
2010-11,2010,5,HHS Regions/National,Region 10,110,13-17 Years,31.8,23.8,39.8,2033
2010-11,2010,5,HHS Regions/National,Region 10,110,18-49 Years,29.2,27.4,31,8262
2010-11,2010,5,HHS Regions/National,Region 10,110,50-64 Years,42.4,40.4,44.4,9852
2010-11,2010,5,HHS Regions/National,Region 10,110,>=65 Years,62.8,61,64.6,9332
2010-11,2010,5,HHS Regions/National,Region 2,102,6 Months - 4 Years,67.5,62.2,72.8,2027
2010-11,2010,5,HHS Regions/National,Region 2,102,5-12 Years,62.7,58,67.4,2164
2010-11,2010,5,HHS Regions/National,Region 2,102,13-17 Years,37.1,33.1,41.1,2038
2010-11,2010,5,HHS Regions/National,Region 2,102,18-49 Years,29.7,27.2,32.2,6683
2010-11,2010,5,HHS Regions/National,Region 2,102,50-64 Years,43.9,41.5,46.3,6457
2010-11,2010,5,HHS Regions/National,Region 2,102,>=65 Years,67.3,64.8,69.8,6043
2010-11,2010,5,HHS Regions/National,Region 3,103,6 Months - 4 Years,72.1,68.5,75.7,4920
2010-11,2010,5,HHS Regions/National,Region 3,103,5-12 Years,60.6,56.6,64.6,5443
2010-11,2010,5,HHS Regions/National,Region 3,103,13-17 Years,41,36.6,45.4,3869
2010-11,2010,5,HHS Regions/National,Region 3,103,18-49 Years,34,32,36,10468
2010-11,2010,5,HHS Regions/National,Region 3,103,50-64 Years,46.7,44.9,48.5,11192
2010-11,2010,5,HHS Regions/National,Region 3,103,>=65 Years,68.7,67.1,70.3,10955
2010-11,2010,5,HHS Regions/National,Region 4,104,6 Months - 4 Years,59.3,54.7,63.9,5470
2010-11,2010,5,HHS Regions/National,Region 4,104,5-12 Years,51.3,48.1,54.5,6616
2010-11,2010,5,HHS Regions/National,Region 4,104,13-17 Years,30.2,27.4,33,4875
2010-11,2010,5,HHS Regions/National,Region 4,104,18-49 Years,29.5,27.9,31.1,18831
2010-11,2010,5,HHS Regions/National,Region 4,104,50-64 Years,43.6,42,45.2,22413
2010-11,2010,5,HHS Regions/National,Region 4,104,>=65 Years,67.9,66.5,69.3,25925
2010-11,2010,5,HHS Regions/National,Region 5,105,6 Months - 4 Years,62,58,66,4754
2010-11,2010,5,HHS Regions/National,Region 5,105,5-12 Years,54.4,50.6,58.2,5583
2010-11,2010,5,HHS Regions/National,Region 5,105,13-17 Years,34.3,31.2,37.4,3993
2010-11,2010,5,HHS Regions/National,Region 5,105,18-49 Years,30,28,32,13283
2010-11,2010,5,HHS Regions/National,Region 5,105,50-64 Years,42.7,41.1,44.3,14848
2010-11,2010,5,HHS Regions/National,Region 5,105,>=65 Years,64.7,63.1,66.3,14157
2010-11,2010,5,HHS Regions/National,Region 6,106,6 Months - 4 Years,60.9,56.2,65.6,5335
2010-11,2010,5,HHS Regions/National,Region 6,106,5-12 Years,52.3,47.8,56.8,5854
2010-11,2010,5,HHS Regions/National,Region 6,106,13-17 Years,30.9,27.4,34.4,5376
2010-11,2010,5,HHS Regions/National,Region 6,106,18-49 Years,31.3,28.9,33.7,11554
2010-11,2010,5,HHS Regions/National,Region 6,106,50-64 Years,47.6,45.2,50,12898
2010-11,2010,5,HHS Regions/National,Region 6,106,>=65 Years,67.9,65.5,70.3,14037
2010-11,2010,5,HHS Regions/National,Region 7,107,6 Months - 4 Years,60,54.1,65.9,2535
2010-11,2010,5,HHS Regions/National,Region 7,107,5-12 Years,52,46.7,57.3,3477
2010-11,2010,5,HHS Regions/National,Region 7,107,13-17 Years,33.3,29.3,37.3,1996
2010-11,2010,5,HHS Regions/National,Region 7,107,18-49 Years,36.1,33.9,38.3,10399
2010-11,2010,5,HHS Regions/National,Region 7,107,50-64 Years,46.5,44.5,48.5,12139
2010-11,2010,5,HHS Regions/National,Region 7,107,>=65 Years,69.3,67.5,71.1,14122
2010-11,2010,5,HHS Regions/National,Region 8,108,6 Months - 4 Years,65.2,59.7,70.7,3938
2010-11,2010,5,HHS Regions/National,Region 8,108,5-12 Years,55.8,49.7,61.9,5186
2010-11,2010,5,HHS Regions/National,Region 8,108,13-17 Years,37.3,32.9,41.7,2894
2010-11,2010,5,HHS Regions/National,Region 8,108,18-49 Years,34.8,33,36.6,12394
2010-11,2010,5,HHS Regions/National,Region 8,108,50-64 Years,45.9,44.3,47.5,13257
2010-11,2010,5,HHS Regions/National,Region 8,108,>=65 Years,66.5,64.9,68.1,12603
2010-11,2010,5,HHS Regions/National,Region 9,109,6 Months - 4 Years,63.8,58.7,68.9,3228
2010-11,2010,5,HHS Regions/National,Region 9,109,5-12 Years,53.8,48.9,58.7,3974
2010-11,2010,5,HHS Regions/National,Region 9,109,13-17 Years,34.3,29.5,39.1,2835
2010-11,2010,5,HHS Regions/National,Region 9,109,18-49 Years,26.5,24.9,28.1,8821
2010-11,2010,5,HHS Regions/National,Region 9,109,50-64 Years,41.5,39.5,43.5,8806
2010-11,2010,5,HHS Regions/National,Region 9,109,>=65 Years,63,61,65,9639
2010-11,2010,5,HHS Regions/National,United States,100,6 Months - 4 Years,63.6,61.9,65.3,37895
2010-11,2010,5,HHS Regions/National,United States,100,5-12 Years,54.7,53.2,56.2,46058
2010-11,2010,5,HHS Regions/National,United States,100,13-17 Years,34.5,33.1,35.9,32846
2010-11,2010,5,HHS Regions/National,United States,100,18-49 Years,30.5,29.9,31.1,116113
2010-11,2010,5,HHS Regions/National,United States,100,50-64 Years,44.5,43.9,45.1,128820
2010-11,2010,5,HHS Regions/National,United States,100,>=65 Years,66.6,66,67.2,132636
2010-11,2010,8,HHS Regions/National,Region 1,101,6 Months - 4 Years,3,1.9,4.1,3225
